image_id_a,image_id_b,hamming,label_a,label_b,dataset_a,dataset_b,split_a,split_b,crosses_class,crosses_official_split,category
MT::exp3_num_359489,MT::exp6_num_359542,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_359501,MT::exp5_num_359512,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_359501,MT::exp6_num_359542,0,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_6552,MT::exp6_num_6600,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp5_num_359512,MT::exp6_num_359542,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_344557,MT::exp2_num_344570,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_344557,MT::exp3_num_344580,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_344557,MT::exp4_num_344591,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_344557,MT::exp6_num_344641,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_348629,MT::exp2_num_348648,6,Break,Break,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_342873,MT::exp5_num_342943,0,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_344570,MT::exp3_num_344580,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_344570,MT::exp4_num_344591,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_344570,MT::exp6_num_344641,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_346332,MT::exp5_num_346381,8,Free,Blowhole,MT,MT,none,none,True,False,CRITICAL
MT::exp3_num_344580,MT::exp4_num_344591,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_344580,MT::exp6_num_344641,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_346347,MT::exp5_num_346381,6,Blowhole,Blowhole,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_356756,MT::exp4_num_356767,4,Break,Break,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_356756,MT::exp6_num_356817,10,Break,Break,MT,MT,none,none,False,False,REVIEW
MT::exp4_num_344591,MT::exp6_num_344641,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_356767,MT::exp6_num_356817,6,Break,Break,MT,MT,none,none,False,False,REVIEW
MT::exp4_num_346361,MT::exp6_num_346414,4,Free,Blowhole,MT,MT,none,none,True,False,CRITICAL
MT::exp1_num_352479,MT::exp2_num_352504,6,Uneven,Uneven,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_352479,MT::exp3_num_352516,8,Uneven,Uneven,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_352479,MT::exp4_num_352527,0,Uneven,Uneven,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_352479,MT::exp5_num_352540,6,Uneven,Uneven,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_352479,MT::exp6_num_352572,4,Uneven,Uneven,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_352504,MT::exp4_num_352527,6,Uneven,Uneven,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_352504,MT::exp6_num_352572,4,Uneven,Uneven,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_352516,MT::exp4_num_352527,8,Uneven,Uneven,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_352516,MT::exp5_num_352540,6,Uneven,Uneven,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_352516,MT::exp6_num_352572,10,Uneven,Uneven,MT,MT,none,none,False,False,REVIEW
MT::exp4_num_352527,MT::exp5_num_352540,6,Uneven,Uneven,MT,MT,none,none,False,False,REVIEW
MT::exp4_num_352527,MT::exp6_num_352572,4,Uneven,Uneven,MT,MT,none,none,False,False,CRITICAL
MT::exp5_num_352540,MT::exp6_num_352572,10,Uneven,Uneven,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_356718,MT::exp2_num_356745,4,Break,Break,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_356718,MT::exp5_num_356780,4,Break,Break,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_356745,MT::exp5_num_356780,2,Break,Break,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_106801,MT::exp6_num_106873,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_36290,MT::exp4_num_36258,2,Blowhole,Blowhole,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_292109,MT::exp6_num_292199,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_37262,MT::exp3_num_37056,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_37262,MT::exp3_num_37556,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_37262,MT::exp6_num_37098,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_37056,MT::exp3_num_37556,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_37056,MT::exp6_num_37098,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_37556,MT::exp6_num_37098,0,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_3786,MT::exp3_num_3828,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_172267,MT::exp5_num_172332,4,Uneven,Uneven,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_43817,MT::exp4_num_43865,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_51080,MT::exp2_num_51097,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_51080,MT::exp3_num_51112,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_43841,MT::exp5_num_43878,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_51097,MT::exp3_num_51112,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_4727,MT::exp2_num_4748,4,Blowhole,Blowhole,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_4727,MT::exp3_num_4764,4,Blowhole,Blowhole,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_4748,MT::exp3_num_4764,0,Blowhole,Blowhole,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_53011,MT::exp1_num_65001,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_53011,MT::exp2_num_53025,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_53011,MT::exp2_num_65017,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_53011,MT::exp3_num_53038,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_53011,MT::exp4_num_53049,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_53011,MT::exp4_num_65043,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_53011,MT::exp5_num_53060,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_53011,MT::exp5_num_65054,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_53011,MT::exp6_num_53080,0,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_53011,MT::exp6_num_65067,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_65001,MT::exp2_num_53025,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_65001,MT::exp2_num_65017,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_65001,MT::exp3_num_53038,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_65001,MT::exp4_num_53049,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_65001,MT::exp4_num_65043,0,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_65001,MT::exp5_num_53060,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_65001,MT::exp5_num_65054,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_65001,MT::exp6_num_53080,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_65001,MT::exp6_num_65067,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_53025,MT::exp2_num_65017,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_53025,MT::exp3_num_53038,0,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_53025,MT::exp4_num_53049,0,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_53025,MT::exp4_num_65043,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_53025,MT::exp5_num_53060,0,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_53025,MT::exp5_num_65054,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_53025,MT::exp6_num_53080,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_53025,MT::exp6_num_65067,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_65017,MT::exp3_num_53038,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_65017,MT::exp4_num_53049,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_65017,MT::exp4_num_65043,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_65017,MT::exp5_num_53060,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_65017,MT::exp5_num_65054,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_65017,MT::exp6_num_53080,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_65017,MT::exp6_num_65067,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_53038,MT::exp4_num_53049,0,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_53038,MT::exp4_num_65043,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_53038,MT::exp5_num_53060,0,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_53038,MT::exp5_num_65054,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_53038,MT::exp6_num_53080,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_53038,MT::exp6_num_65067,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_261992,MT::exp5_num_262018,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp4_num_261992,MT::exp6_num_262067,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp4_num_53049,MT::exp4_num_65043,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_53049,MT::exp5_num_53060,0,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_53049,MT::exp5_num_65054,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_53049,MT::exp6_num_53080,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_53049,MT::exp6_num_65067,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_65043,MT::exp5_num_53060,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_65043,MT::exp5_num_65054,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_65043,MT::exp6_num_53080,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_65043,MT::exp6_num_65067,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp5_num_262018,MT::exp6_num_262067,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp5_num_53060,MT::exp5_num_65054,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp5_num_53060,MT::exp6_num_53080,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp5_num_53060,MT::exp6_num_65067,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp5_num_65054,MT::exp6_num_53080,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp5_num_65054,MT::exp6_num_65067,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp6_num_53080,MT::exp6_num_65067,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_54107,MT::exp3_num_54145,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_54107,MT::exp5_num_54191,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_94899,MT::exp2_num_94922,0,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_94899,MT::exp3_num_94938,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_94899,MT::exp4_num_94954,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_94899,MT::exp5_num_94986,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_94899,MT::exp6_num_95059,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_10410,MT::exp4_num_10642,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_10410,MT::exp5_num_8676,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_38004,MT::exp3_num_38023,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_38004,MT::exp5_num_38064,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_38004,MT::exp6_num_38098,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_94922,MT::exp3_num_94938,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_94922,MT::exp4_num_94954,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_94922,MT::exp5_num_94986,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_94922,MT::exp6_num_95059,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_26146,MT::exp4_num_26163,4,Break,Break,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_38023,MT::exp5_num_38064,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_38023,MT::exp6_num_38098,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_54145,MT::exp4_num_54165,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_54145,MT::exp5_num_54191,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_94938,MT::exp4_num_94954,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_94938,MT::exp5_num_94986,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_94938,MT::exp6_num_95059,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_10642,MT::exp5_num_8676,0,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_54165,MT::exp5_num_54191,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp4_num_94954,MT::exp5_num_94986,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp4_num_94954,MT::exp6_num_95059,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp5_num_38064,MT::exp6_num_38098,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp5_num_94986,MT::exp6_num_95059,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_54246,MT::exp2_num_54273,4,Blowhole,Blowhole,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_54901,MT::exp4_num_54958,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_71177,MT::exp3_num_71224,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_71177,MT::exp6_num_71297,0,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_71224,MT::exp6_num_71297,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_5907,MT::exp2_num_5924,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_5907,MT::exp3_num_5941,0,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_5907,MT::exp4_num_5959,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_5907,MT::exp5_num_5874,0,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_5907,MT::exp6_num_5892,0,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_5924,MT::exp3_num_5941,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_5924,MT::exp4_num_5959,0,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_5924,MT::exp5_num_5874,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_5924,MT::exp6_num_5892,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_5941,MT::exp4_num_5959,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_5941,MT::exp5_num_5874,0,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_5941,MT::exp6_num_5892,0,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_5959,MT::exp5_num_5874,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_5959,MT::exp6_num_5892,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp5_num_5874,MT::exp6_num_5892,0,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_61310,MT::exp4_num_61351,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_6539,MT::exp2_num_6558,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_6539,MT::exp3_num_6571,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_6558,MT::exp3_num_6571,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_70491,MT::exp4_num_70541,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_7871,MT::exp4_num_7911,0,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_7871,MT::exp5_num_7935,0,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_7871,MT::exp6_num_8015,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_7911,MT::exp5_num_7935,0,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_7911,MT::exp6_num_8015,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp5_num_7935,MT::exp6_num_8015,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_855,MT::exp5_num_964,0,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_855,MT::exp6_num_1012,0,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp5_num_964,MT::exp6_num_1012,0,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_90966,MT::exp2_num_90988,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_90966,MT::exp3_num_91008,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_90966,MT::exp6_num_91131,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_90988,MT::exp3_num_91008,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_90988,MT::exp5_num_91072,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_90988,MT::exp6_num_91131,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_91008,MT::exp6_num_91131,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp5_num_91072,MT::exp6_num_91131,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_9473,MT::exp5_num_9549,2,Blowhole,Blowhole,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_10202,MT::exp3_num_10215,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_10202,MT::exp5_num_10250,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_10215,MT::exp5_num_10250,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_270577,MT::exp4_num_270607,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_106779,MT::exp5_num_106824,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_116971,MT::exp5_num_117033,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp5_num_117033,MT::exp6_num_117068,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_129608,MT::exp5_num_129678,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_13549,MT::exp6_num_13689,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_135572,MT::exp6_num_135686,4,Fray,Fray,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_157736,MT::exp5_num_157829,0,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_174675,MT::exp3_num_174699,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_174675,MT::exp5_num_174768,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_174675,MT::exp6_num_174804,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_174699,MT::exp5_num_174768,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_174699,MT::exp6_num_174804,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp5_num_174768,MT::exp6_num_174804,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_177935,MT::exp4_num_177987,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_177935,MT::exp6_num_178058,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp4_num_177987,MT::exp6_num_178058,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_18159,MT::exp3_num_18185,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_18159,MT::exp4_num_18204,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_18159,MT::exp5_num_18227,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_18159,MT::exp6_num_18258,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_18185,MT::exp4_num_18204,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_18185,MT::exp5_num_18227,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_18185,MT::exp6_num_18258,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_18204,MT::exp5_num_18227,0,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_18204,MT::exp6_num_18258,0,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp5_num_18227,MT::exp6_num_18258,0,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_193126,MT::exp3_num_193139,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_193126,MT::exp4_num_193151,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_193139,MT::exp4_num_193151,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_193139,MT::exp5_num_193164,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_193139,MT::exp6_num_193234,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp4_num_193151,MT::exp5_num_193164,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp4_num_193151,MT::exp6_num_193234,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp5_num_193164,MT::exp6_num_193234,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_195672,MT::exp3_num_195685,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_195672,MT::exp4_num_195700,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_195672,MT::exp6_num_195761,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_195685,MT::exp4_num_195700,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_195685,MT::exp6_num_195761,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_195700,MT::exp6_num_195761,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_251454,MT::exp3_num_251473,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_260505,MT::exp4_num_260535,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_260505,MT::exp5_num_260550,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp4_num_260535,MT::exp5_num_260550,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp5_num_192233,MT::exp6_num_192263,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_266815,MT::exp3_num_266831,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_266815,MT::exp6_num_266888,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_266831,MT::exp6_num_266888,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_275685,MT::exp3_num_275697,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_278584,MT::exp3_num_278595,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_280962,MT::exp5_num_281007,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_282899,MT::exp3_num_282911,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_284861,MT::exp5_num_284910,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_286251,MT::exp3_num_286265,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_286251,MT::exp4_num_286277,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_286251,MT::exp5_num_286294,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_286251,MT::exp6_num_286336,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_286265,MT::exp4_num_286277,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_286265,MT::exp5_num_286294,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_286265,MT::exp6_num_286336,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_286277,MT::exp5_num_286294,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_286277,MT::exp6_num_286336,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp5_num_286294,MT::exp6_num_286336,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_293729,MT::exp6_num_293912,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_299741,MT::exp4_num_299772,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_299741,MT::exp5_num_299793,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_299741,MT::exp6_num_299824,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp4_num_299772,MT::exp6_num_299824,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp5_num_299793,MT::exp6_num_299824,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
